id	title	publisher	perspective	domains	kind	languages	format	url	bytes	license	license_url	access	update	checksum_url	homepage	verified	recommend	notes
koko	KOKO, Finnish core ontology collection (YSO + domain ontologies), SKOS RDF/XML	National Library of Finland (Finto)	National Library of Finland / FinnONTO consortium (Finland)	acat/arts;acat/belief;acat/earth;acat/everyday;acat/health;acat/language;acat/life;acat/matter;acat/mind;acat/past;acat/society;acat/technology;acat/thought	ontology	4	skos-rdfxml	https://api.finto.fi/download/koko/koko-skos.rdf	75047066	CC BY 3.0	https://finto.fi/koko/en/	open	Periodic (last modified 2026-04-29)		https://finto.fi/koko/en/	HEAD 200 2026-09-25	no	Linked from https://finto.fi/koko/en/ (rest/v1/koko/data, 302 to this file); Turtle twin koko-skos.ttl (37,254,591 bytes). Merges YSO with Finnish domain ontologies (AFO, JUHO, JUPO, KAUNO, KITO, KTO, LIIKO, MAO/TAO, OMA, SOTO, TERO, TSR, VALO): KOKO concepts (http://www.yso.fi/onto/koko/p...) with skos:exactMatch to the source-ontology concepts, skos:closeMatch to LCSH, labels fi/sv/en/se(+sme), many dct:isReplacedBy redirects for merged concepts. 'no' only because YSO (CC BY 4.0) covers the general layer; take KOKO when the Finnish domain ontologies are wanted (note CC BY 3.0).
udc-summary	UDC Summary (Universal Decimal Classification, ~2,600 classes)	UDC Consortium	UDC Consortium (The Hague, Netherlands; Otlet-La Fontaine documentation tradition)	acat/arts;acat/belief;acat/earth;acat/everyday;acat/health;acat/language;acat/life;acat/matter;acat/mind;acat/past;acat/society;acat/technology;acat/thought	classification	57	other	https://udcdata.info/		CC BY-NC 4.0 'from 2026' (udcsummary.info); udcdata.info still shows the former CC BY-SA 3.0; the full UDC (MRF) needs a paid licence	https://udcsummary.info/about.htm	registration	Summary being revised after UDC MRF12; linked data 'unavailable until this work is complete'		https://udcsummary.info/php/index.php	GET 200 2026-09-25 (landing page only; no dataset link)	no	No bulk file today: udcdata.info says the UDC Summary linked data (SKOS since 2011) 'is unavailable until this work is complete'; the exports page says export files (text/Word, Excel bilingual, multilingual, XML) are 'available on demand' by e-mail to udcs@udcc.org stating the intended use. The licence changed: 'From 2026, the data provided in this Summary is released under the CC BY-NC 4.0 license' (redistribution under the same licence), so commercial reuse is now excluded. The UDC licences page: publishing or using the ~2,600 Summary classes needs no licence; the complete Master Reference File (70,000+ entries) does. languages=57: the translation statistics list 56 languages beside English; 38 have >=50% of the 2,664 captions and 29 >=90%. Revisit when the new UDC data service appears.
ddc-oclc	Dewey Decimal Classification (DDC), Dewey Linked Data at entities.oclc.org	OCLC, Inc.	OCLC (USA; Dewey tradition; proprietary)	acat/arts;acat/belief;acat/earth;acat/everyday;acat/health;acat/language;acat/life;acat/matter;acat/mind;acat/past;acat/society;acat/technology;acat/thought	classification	8	other	https://entities.oclc.org/worldcat/ddc/		Not openly licensed: 'All copyright rights in the Dewey Decimal Classification system are owned by OCLC, Inc.'; use governed by the Dewey Linked Data Terms and Conditions	https://policies.oclc.org/en/terms/dewey-linked-data.html	restricted	Continuous (WebDewey)		https://www.oclc.org/en/dewey.html	GET 200 2026-09-25 (landing page; no bulk download exists)	no	DDC is NOT openly licensed. A 'base set' of Dewey linked data is free to view (main classes with labels in English, German, Spanish, French, Italian, Dutch, Norwegian and Swedish on the landing page, hence 8); the full set and two APIs need WebDewey credentials. The terms allow using Dewey Linked Data and the APIs 'to search and access and/or create and curate data for Your local workflows such as discovery services or cataloging', and prohibit commercial use, 'scraping, retrieving, or indexing any portion ... through the use of any robot, spider ... or other automated device', and 'permanent or long-term storage ... in a database containing material amounts' of the data. Do not harvest. Open sources that cite DDC numbers: GND (gndo:relatedDdc...), RAMEAU (dewey.info links), AGROVOC (a DDC linkset) - their own terms apply. The repo already stores the ten DDC main-class captions; keep to such minimal quotation.
iconclass	Iconclass, iconographic classification system (data files snapshot)	Iconclass (Henri van de Waal Foundation); data maintained by Hans Brandhorst and Etienne Posthumus	Iconclass / Henri van de Waal Foundation (Leiden, Netherlands; Western art-historical iconography)	acat/arts;acat/belief;acat/past;acat/everyday;acat/society;acat/life	classification	12	other	https://zenodo.org/api/records/7074601/files/iconclass/data-2022-09-13-1.zip/content	17547448	CC0 1.0 (LICENSE file of the iconclass/data repository; the Zenodo record says 'other-open')	https://raw.githubusercontent.com/iconclass/data/main/LICENSE	open	Zenodo snapshot 2022-09-13 (latest version of this DOI); the GitHub repository is updated continuously	https://zenodo.org/api/records/7074601	https://iconclass.org/	HEAD 200 2026-09-25	yes	Zenodo archive of github.com/iconclass/data (folder iconclass-data-99f94ab; md5 3c9566ee8c2a15a8aa377df9f33c512b in the Zenodo record matched my download). Custom text format, not RDF: notations.txt = records separated by lines '$', fields 'N <notation>', 'C <child>' (more values on following lines starting '; '), also 'K' (keys) and 'R' fields; labels in txt/<lang>/txt_<lang>_<range>.txt as 'notation|label' lines for de, en, es, fi, fr, hu, it, jp (non-standard code for Japanese), nl, pl, pt, zh; keywords in kw/<lang>/ (9 languages); keys.txt defines the '(+..)' key sub-trees that expand ~40k base nodes to over a million; bracketed '(...)' notations are open name slots (e.g. 11H(...) male saints). Per-notation SKOS by URI (http://iconclass.org/<notation>.rdf or .jsonld) but no official full SKOS dump. For current data use https://github.com/iconclass/data (notations.txt 1,518,830 bytes verified via raw.githubusercontent.com; github.com archive endpoints were blocked by this session's policy). Strong Christian/Classical skew by design (European art) - useful exactly as a declared perspective.
getty-aat-explicit	Getty Art & Architecture Thesaurus (AAT), explicit N-Triples export	J. Paul Getty Trust, Getty Research Institute (Getty Vocabulary Program)	Getty Research Institute (Los Angeles, USA) with international contributors and translation partners	acat/arts;acat/technology;acat/everyday;acat/past;acat/belief	thesaurus	105	rdf-nt	http://aatdownloads.getty.edu/VocabData/explicit.zip	140707071	Open Data Commons Attribution License (ODC-By) 1.0	https://www.getty.edu/research-conservation/tools-databases/vocabularies/data-services/	open	Stated 'full downloads of AAT, TGN, and ULAN in N-Triples refreshed monthly'; this file Last-Modified 2026-08-01		https://vocab.getty.edu/	HEAD 200 2026-09-25 (http only; https on *downloads.getty.edu resets the connection)	yes	Explicit (non-inferred) statements; 19 .nt files, ~2.79 GB unzipped (central directory read by range): AATOut_1Subjects.nt (types, skos:inScheme, gvp:parentString, gvp:displayOrder), AATOut_2Terms.nt (617 MB; skosxl:prefLabel/altLabel plus gvp:prefLabelGVP/prefLabelLoC -> term nodes carrying gvp:term, gvp:qualifier and skosxl:literalForm with the same @lang, per the Getty doc), AATOut_HierarchicalRels.nt (reified rdf:Statement with gvp:broaderPreferred/broaderNonPreferred: skos:broader and skos:prefLabel must be inferred per vocab.getty.edu/doc section 6.6, or use full.zip 251,953,169 bytes, which is stale: Last-Modified 2025-01-13), AATOut_AssociativeRels.nt, AATOut_ScopeNotes.nt (117 MB; gvp:ScopeNote nodes with rdf:value), AATOut_Notations.nt, AATOut_LCSHAlignment.nt, AATOut_WikidataAlignment.nt, AATOut_Lang_sameAs.nt, plus sources, contributors and a 1.2 GB revision history (skip). Load the GVP ontology http://vocab.getty.edu/ontology.rdf. languages=105 from Getty's LOD doc ('all languages used in AAT (about 105)'); a SPARQL count today found 112 tags / 82 base languages on prefLabels, ~15 with 100+ labels (en, nl, es, zh, fr, de, pt, it, la, ...).
getty-tgn-explicit	Getty Thesaurus of Geographic Names (TGN), explicit N-Triples export	J. Paul Getty Trust, Getty Research Institute (Getty Vocabulary Program)	Getty Research Institute (USA; art-historical view of places, incl. historical names)	acat/earth;acat/past;acat/society	gazetteer	220	rdf-nt	http://tgndownloads.getty.edu/VocabData/explicit.zip	1154597178	Open Data Commons Attribution License (ODC-By) 1.0	https://www.getty.edu/research-conservation/tools-databases/vocabularies/data-services/	open	Stated 'refreshed monthly'; explicit.zip Last-Modified 2026-01-04, full.zip 2025-01-19		https://www.getty.edu/research/tools/vocabularies/tgn/index.html	HEAD 200 2026-09-25 (http only; https resets)	no	Same source as row getty-tgn-explicit in c-places-languages-time.tsv (identical id and URL; keep one). 17 files, ~28.8 GB unzipped (zip64 central directory read by range): TGNOut_1Subjects, 2Terms, HierarchicalRels (reified gvp:broader*), Coordinates, PlaceTypes, PlaceMap, ScopeNotes, SemanticLinks, sources and revision history. languages=220 from Getty's doc (AAT ~105 plus TGN ~115 more); in a 50,000 altLabel SPARQL sample today 89% of names had no language tag and 155 base languages appeared. Far over 500 MB and the SPARQL endpoint refused full aggregate queries ('Service temporarily degraded').
getty-ulan-explicit	Getty Union List of Artist Names (ULAN), explicit N-Triples export	J. Paul Getty Trust, Getty Research Institute (Getty Vocabulary Program)	Getty Research Institute (USA; artists, architects, patrons and firms as seen by art-history cataloguing)	acat/arts;acat/past	authority-file	58	rdf-nt	http://ulandownloads.getty.edu/VocabData/explicit.zip	395098466	Open Data Commons Attribution License (ODC-By) 1.0	https://www.getty.edu/research-conservation/tools-databases/vocabularies/data-services/	open	Stated 'refreshed monthly'; explicit.zip Last-Modified 2026-01-04, full.zip (638,263,409 bytes) 2025-01-14		https://www.getty.edu/research/tools/vocabularies/ulan/index.html	HEAD 200 2026-09-25 (http only; https resets)	no	22 files, ~8.8 GB unzipped (central directory read by range): ULANOut_1Subjects, 2Terms, Biographies, AgentMap, AgentTypes, Nationality, Event, HierarchicalRels, AssociativeRels, ScopeNotes, LOCAlignment (to LC names), VIAFAlignment, WikidataAlignment, sources and revision history. People and corporate bodies, not a subject system: take it when the catalogue adds an agent layer (kind=person). languages=58 = base languages on prefLabels in a SPARQL count today (most labels carry no tag).
unesco-thesaurus	UNESCO Thesaurus (SKOS)	UNESCO	UNESCO (UN agency, Paris)	acat/society;acat/thought;acat/language;acat/arts;acat/belief;acat/past;acat/earth;acat/life;acat/matter;acat/technology	thesaurus	5	skos-rdfxml	https://vocabularies.unesco.org/exports/thesaurus/latest/unesco-thesaurus.rdf	8850742	CC BY-SA 3.0 IGO	https://vocabularies.unesco.org/en/about	open	Continuously updated (newest dct:modified in the file 2026-08-27); previous versions on request		https://vocabularies.unesco.org/en/	GET-range 206 2026-09-25 (HEAD 200 without Content-Length; size from Content-Range)	yes	Downloaded and profiled (8.9 MB): ~4.6k skos:Concept; skos:prefLabel/altLabel/hiddenLabel in ar, en, es, fr, ru (Arabic added 2020, Russian 2005); skos:broader/narrower/related; skos:scopeNote; micro-thesauri and 7 domains as collections (skos:member), skos:notation only on those; dct:created/modified. No external mappings inside (AGROVOC and others map to it). Turtle twin unesco-thesaurus.ttl. ShareAlike: label tables redistributed from the catalogue must stay CC BY-SA 3.0 IGO.
un-thesaurus	UN Thesaurus (UNBIS Thesaurus), dated RDF/XML export	United Nations, Dag Hammarskjöld Library	UN Dag Hammarskjöld Library (UN Secretariat, New York; the six official UN languages)	acat/society;acat/earth;acat/health;acat/technology;acat/arts;acat/language;acat/thought	thesaurus	6	skos-rdfxml	https://unbis-thesaurus.s3.amazonaws.com/unbist-20231117.rdf	20778677	'The UN Thesaurus may be accessed and used free of charge for non-commercial use, provided appropriate acknowledgement is given as follows: © United Nations, 2025, http://metadata.un.org/thesaurus/ Information downloaded on [DATE]'; other re-use: permissions@un.org	https://research.un.org/en/thesaurus/downloads	open	Continuously updated; newest file in this bucket 2023-11-17; current releases are deposited in UN Digital Library record 4075456		https://metadata.un.org/skosmos/thesaurus/en/	HEAD 200 2026-09-25	no	The downloads page names UN Digital Library record 4075456 (csv, rdf, ttl) as the source of current files; that site answered an AWS WAF challenge (202, empty body) here, so this row uses the newest file in the public bucket https://unbis-thesaurus.s3.amazonaws.com/ (listing read; the bucket also serves the SDG taxonomy the page links), which holds unbist-YYYYMMDD.{rdf,ttl,csv,xlsx} up to 2023-11-17 - fetch newer ones from the Digital Library. EuroVoc-like model: domains (skos:ConceptScheme + eurovoc Domain), micro-thesauri with 6-digit codes (e.g. http://metadata.un.org/thesaurus/030101), concepts with skos:prefLabel/altLabel in ar, zh, en, fr, ru, es, skos:broader/narrower/related, skos:scopeNote, dct:identifier, owl:deprecated. The export is grouped by predicate (labels appear mid-file): parse the whole graph. Carries the UN disclaimer that terms imply no opinion on the status of any country or its boundaries. 'no' because of the non-commercial clause; the SDG taxonomy (sdg-20230317.ttl) is 'made available free of charge and may be copied freely' with citation.
eurovoc	EuroVoc, SKOS core concepts (RDF/XML)	Publications Office of the European Union	Publications Office of the European Union (EU institutions, Luxembourg)	acat/society;acat/earth;acat/technology;acat/health;acat/language;acat/thought	thesaurus	27	skos-rdfxml	https://op.europa.eu/o/opportal-service/euvoc-download-handler?cellarURI=http%3A%2F%2Fpublications.europa.eu%2Fresource%2Fcellar%2F9f2bd600-ae7b-11e7-837e-01aa75ed71a1.0001.09%2FDOC_1&fileName=eurovoc_in_skos_core_concepts.zip	8769552	European Commission reuse notice (Commission Decision 2011/833/EU on the reuse of Commission documents), as declared in the dataset's DCAT record	https://data.europa.eu/api/hub/search/datasets/eurovoc	open	Several releases a year; version 4.24 (DCAT modified 2026-07-08); file Last-Modified 2026-09-01		https://op.europa.eu/en/web/eu-vocabularies/dataset/-/resource?uri=http://publications.europa.eu/resource/dataset/eurovoc	HEAD 200 2026-09-25 (no Content-Length; Range ignored, full GET 8769552 bytes)	yes	URL from the DCAT record on data.europa.eu (distribution 'EuroVoc SKOS_CORE'); the Cellar item id (...0001.09/DOC_1) changes between releases, so re-read the record each time; the EU Vocabularies page renders its download list with JavaScript. Zip holds eurovoc_in_skos_core_concepts.rdf (60.7 MB; RDF/XML with per-element xmlns): skos:prefLabel/altLabel in the 24 EU languages plus mk, sq, sr (27; a few stray no/tr/bs labels), skos:definition, scopeNote, historyNote, skos:notation, skos:broader/narrower/related, skos:inScheme = micro-thesaurus and domain schemes, topConceptOf. No mappings in this file (EuroVoc alignments are separate EU Vocabularies datasets). Other distributions: SKOS-XL (eurovoc_skos.zip), SKOS-AP-EU, XML, MARCXML, Excel, TBX.
agrovoc	AGROVOC Multilingual Thesaurus, core dump (N-Triples)	Food and Agriculture Organization of the United Nations (FAO)	FAO (UN agency, Rome) with a global network of national editors	acat/technology;acat/life;acat/earth;acat/health;acat/society;acat/everyday	thesaurus	55	skos-nt	https://agrovoc.fao.org/latestAgrovoc/agrovoc_core.nt.zip	73760195	CC BY 4.0 (dct:license in the AGROVOC VoID; dc:rights 'CC-BY 4.0')	http://aims.fao.org/aos/agrovoc/void.ttl	open	Frequent releases; this dump Last-Modified 2026-09-07 (VoID dct:modified 2026-09-07)		https://www.fao.org/agrovoc/	HEAD 200 2026-09-25	yes	Listed in FAO's data catalogue package 'agrovoc-release' (the releases page's 'Latest version' link). One file agrovoc_core.nt, ~1.08 GB unzipped, triples sorted by predicate: stream it. Core = the VocBench dump with SKOS-XL labels (skosxl:prefLabel/altLabel -> skosxl:literalForm @lang); per the release notes SKOS core labels are materialised only in agrovoc_lod.nt.zip (96,365,215 bytes; also adds inferred inverses and the Agrontology vocabulary) - take that one if you want skos:prefLabel directly. skos:broader/narrower, skos:related and Agrontology sub-properties. Mappings: the VoID lists linksets to LCSH, DDC, DNB/GND, RAMEAU, BNCF, NALT, CABI, GACS, EuroVoc, GEMET, UNESCO, STW, TheSoz, MeSH, YSO, Wikidata, DBpedia, GeoNames, GBIF, IPNI, POWO, ILO, World Bank, SDGs and more. languages=55: the VoID lists 57 lexicalisation subsets (incl. es-419 and pt-BR variants), with many African and Asian languages (Swahili, Hindi, Bengali, Khmer, Lao, Burmese, Nepali, Sinhala, Telugu, Marathi, Malay, Georgian); FAO's 'about' page says 'up to 42 languages' - coverage per language varies widely.
gemet	GEMET, General Multilingual Environmental Thesaurus (SKOS)	European Environment Agency (Eionet)	European Environment Agency / Eionet (EU agency, Copenhagen)	acat/earth;acat/life;acat/society;acat/technology;acat/health	thesaurus	36	skos-rdfxml	https://www.eionet.europa.eu/gemet/latest/gemet.rdf.gz	7423725	CC BY 4.0	https://www.eionet.europa.eu/gemet/en/exports/rdf/latest	open	Irregular; latest version 4.2.3 (2021-12-06)		https://www.eionet.europa.eu/gemet/en/about/	HEAD 200 2026-09-25	yes	'Entire GEMET thesaurus in SKOS format' (gzip RDF/XML), downloaded and profiled: 5,573 skos:Concept; skos:prefLabel in 37 tags (36 languages + en-US, incl. ar, zh-CN, hy, ka, az, eu, is, tr, uk, ru), skos:definition (46k), skos:altLabel, skos:broader/narrower/related, skos:scopeNote, groups and themes as collections (skos:member), skos:notation. Mappings: skos:closeMatch to the UBA Umweltthesaurus (data.uba.de) and DBpedia, skos:exactMatch/broadMatch/narrowMatch to EuroVoc, skos:exactMatch to AGROVOC and to the EEA 'determinants' vocabulary (rdfdata.eionet.europa.eu/eea/determinants). Per-part files (backbone, skoscore, definitions, groups) on the same page.
stw	STW Thesaurus for Economics (N-Triples)	ZBW - Leibniz Information Centre for Economics	ZBW - Leibniz Information Centre for Economics (Kiel/Hamburg, Germany)	acat/society	thesaurus	2	skos-nt	https://zbw.eu/stw/version/latest/download/stw.nt.zip	1344583	CC BY 4.0	https://zbw.eu/stw/version/latest/download/about.en.html	open	Irregular releases; current 9.20 (file 2025-12-16)		https://zbw.eu/stw/version/latest/about.en.html	HEAD 200 2026-09-25	yes	The page downloads via a POST to download.php (optional mailing-list fields), which answers 302 to ./stw.nt.zip, i.e. this URL (version-pinned twin https://zbw.eu/stw/version/9.20/download/stw.nt.zip). Zip holds stw.nt (14.8 MB), profiled: skos:prefLabel/altLabel/hiddenLabel @de and @en, skos:broader/narrower/related, skos:scopeNote/definition/historyNote, skos:notation (thesaurus categories), zbwext:altLabelNarrower/altLabelRelated, owl:deprecated + dct:isReplacedBy, gbv:gvkppn. Mappings are separate files on the same page: stw_gnd_mapping, stw_wikidata_mapping, stw_dbpedia_mapping, stw_eurovoc_mapping, stw_thesoz_mapping, stw_agrovoc_mapping, stw_jel_mapping, stw_sdmx_mapping (.nt.zip each).
thesoz	TheSoz, Thesaurus for the Social Sciences (SKOS Turtle)	GESIS - Leibniz Institute for the Social Sciences	GESIS - Leibniz Institute for the Social Sciences (Mannheim/Cologne, Germany)	acat/society;acat/mind	thesaurus	4	skos-ttl	https://zenodo.org/api/records/18773539/files/thesoz.ttl/content	19333985	CC BY 4.0	https://zenodo.org/records/18773539	open	Version 1.0.0 issued 2025-03-21 (file uploaded 2026-02-25)	https://zenodo.org/api/records/18773539	https://data.gesis.org/cvbrowser/thesoz/en/	HEAD 200 2026-09-25	yes	GESIS deposit (DOI 10.7802/2912; latest version) with thesoz.ttl, thesoz_classification.ttl (5,858,133 bytes; the TheSoz-CL topic hierarchy) and readme.txt; md5 per file in the record. ~12,000 entries (8,000+ descriptors). skos:prefLabel/altLabel @de/@en/@fr/@ru (Russian partial) mirrored as skosxl:prefLabel/altLabel term nodes (https://data.gesis.org/thesoz/term_<id>_<lang>); skos:broader, skos:related, skos:historyNote ('validSince: ...'); skos:exactMatch/relatedMatch to DBpedia and STW. URIs are now https://data.gesis.org/thesoz/concept_<id>: older mappings (GND, AGROVOC, STW files) use http://lod.gesis.org/thesoz/concept/<id> - join on the numeric id. The Skosmos browser has no download endpoint (rest/v1/thesoz/data -> 404) and www.gesis.org answers a Cloudflare challenge; lod.gesis.org over https failed certificate verification here (http redirects to the browser).
mesh-xml	MeSH (Medical Subject Headings) 2026, XML descriptor records	US National Library of Medicine (NIH)	US National Library of Medicine (NIH, USA; biomedical literature indexing)	acat/health;acat/life;acat/matter;acat/mind	thesaurus	1	xml	https://nlmpubs.nlm.nih.gov/projects/mesh/MESH_FILES/xmlmesh/desc2026.gz	16812612	NLM Terms and Conditions for MeSH: 'NLM freely provides MeSH data'; acknowledge NLM as the source; do not imply endorsement; redistributors keep data current or state the MeSH version	https://www.nlm.nih.gov/databases/download/terms_and_conditions_mesh.html	open	Descriptors and qualifiers annually (desc2026 re-posted 2026-08-12); supplementary records daily Mon-Fri		https://www.nlm.nih.gov/databases/download/mesh.html	HEAD 200 2026-09-25	yes	gzip of desc2026.xml (DescriptorRecordSet, DTD nlmdescriptorrecordset_20260101.dtd; zip twin desc2026.zip, same directory listing). Per DescriptorRecord: DescriptorUI (D......), DescriptorName/String, TreeNumberList/TreeNumber (hierarchy = tree number minus its last '.segment'; one descriptor can sit in several trees), ConceptList/Concept (PreferredConceptYN, ConceptName, ScopeNote, ConceptRelationList, TermList/Term/String = entry terms, RegistryNumberList), AllowableQualifiersList, PreviousIndexingList, HistoryNote/PublicMeSHNote/Annotation, PharmacologicalActionList. Qualifiers in qual2026.xml, chemical supplementary records in supp2026.xml. English only: translations (e.g. BIREME's DeCS) are not covered by these terms. A MeSH 2027 preview is already out: pin the year and re-point when the 2027 files appear.
mesh-rdf	MeSH RDF 2026 (N-Triples, descriptors + qualifiers + supplementary records)	US National Library of Medicine (NIH)	US National Library of Medicine (NIH, USA; biomedical literature indexing)	acat/health;acat/life;acat/matter;acat/mind	thesaurus	1	rdf-nt	https://nlmpubs.nlm.nih.gov/projects/mesh/rdf/2026/mesh2026.nt.gz	120696702	NLM Terms and Conditions for MeSH (as mesh-xml)	https://www.nlm.nih.gov/databases/download/terms_and_conditions_mesh.html	open	Stated 'All MeSH RDF files are posted daily (Monday - Friday)'; observed mesh2026.nt.gz Last-Modified 2026-01-09	https://nlmpubs.nlm.nih.gov/projects/mesh/rdf/2026/mesh2026.nt.gz.sha1	https://www.nlm.nih.gov/databases/download/mesh.html	HEAD 200 2026-09-25	no	The download page's 'current production year' RDF link still points to rdf/2025/; the directory listing has rdf/2026/ (mesh2026.nt.gz, .sha1 files, void.ttl, vocabulary_1.0.0.ttl, mesh2026-dups.nt) and a stale top-level rdf/mesh.nt.gz (Last-Modified 2023-12-18). Not SKOS: MeSH vocabulary meshv: (http://id.nlm.nih.gov/mesh/vocab#) - rdfs:label, meshv:preferredConcept/preferredTerm/concept, meshv:parentTreeNumber (seen), plus tree numbers, broader descriptors and scope notes per NLM's vocabulary; the first 3 MB are dominated by supplementary concept records (meshv:preferredMappedTo/mappedTo). Prefer mesh-xml for the subject system; use this when you need NLM's URIs or the supplementary records.
decs	DeCS/MeSH, Descritores em Ciências da Saúde (Health Sciences Descriptors)	BIREME / PAHO / WHO	BIREME - Latin American and Caribbean Center on Health Sciences Information (PAHO/WHO, São Paulo, Brazil)	acat/health;acat/life;acat/mind;acat/society	thesaurus	4	xml	https://decs.bvsalud.org/en/for-developers/		Free licence agreement with PAHO/BIREME required: one licence per edition, 3 years, non-exclusive; DeCS may be incorporated in the licensee's product/service but 'DeCS data shall not be sold or made available separately'; the NLM MeSH terms also apply	https://decs.bvsalud.org/en/conditions-for-downloading-decs-mesh-data/	registration	Annual editions (2026 edition current)		https://decs.bvsalud.org/en/	GET 200 2026-09-25 (landing page; 403 to curl's default User-Agent; data files only after the licence request)	no	Offline XML files or an API token are granted after an application form and the licence agreement; no public file URL (url = the developers page that explains the process). 35,033 descriptors: 31,110 from MeSH and 3,923 exclusive to DeCS (Homeopathy 1,848; Public Health 2,820; Traditional, Complementary and Integrative Medicine 114; Science and Health 350; Health Surveillance), 77 qualifiers; Portuguese, Spanish, English and French. A distinct Latin American public-health and traditional-medicine perspective, but the clauses 'shall not be sold or made available separately' and 'protect DeCS codes and terms from unauthorized access, copying, transmission or use by third parties' conflict with an open catalogue: ask BIREME before storing labels.
nalt	NAL Agricultural Thesaurus (NALT Full, NALT Concept Space 2024), SKOS RDF/XML	USDA National Agricultural Library	USDA National Agricultural Library (USA)	acat/technology;acat/life;acat/earth;acat/health	thesaurus	2	skos-rdfxml	https://lod.nal.usda.gov/downloads/nalt-full_dwn.rdf.zip	8515264	CC BY 4.0	https://lod.nal.usda.gov/nalt/en/	open	Annual editions (NALT 2024; file nalt-full_dwn_20240716.rdf, Last-Modified 2024-07-24)		https://lod.nal.usda.gov/en/	HEAD 200 2026-09-25	yes	Linked from https://lod.nal.usda.gov/nalt/en/ as rest/v1/nalt/data?format=application/rdf%2Bxml (302 to this zip). Zip holds nalt-full_dwn_20240716.rdf (95 MB), profiled: 77k concepts incl. ~53k taxa (naltv:taxonomicRank); skos:prefLabel/altLabel @en and @es, skos:broader/narrower/related, skos:definition/scopeNote, dcterms:source, naltv:marc, naltv:hasProduct/productOf. Mappings: skos:exactMatch to GACS (id.agrisemantics.org), CAB Thesaurus (id.cabi.org), LCSH and AGROVOC; skos:closeMatch to LCSH and Wikidata. Subschemes: NALT Core (nalt-core_dwn.rdf.zip, 2,283,811 bytes, 14,196 concepts), NALT Taxon, NALT AWIC.
eric-thesaurus	ERIC Thesaurus (education descriptors), XML	Institute of Education Sciences (IES), U.S. Department of Education (ERIC)	US Department of Education, Institute of Education Sciences (education research, USA)	acat/society;acat/mind;acat/language	thesaurus	1	xml	https://eric.ed.gov/ERICThesaurus2025.zip	1000436	No named licence: 'The ERIC thesaurus and ERIC database are available for use by the general public. Please see our copyright policy for more information on acceptable use.'	https://eric.ed.gov/?download	open	'This file was last updated January 2025, and will be updated when changes to the thesaurus are made'		https://eric.ed.gov/?ti=all	HEAD 200 2026-09-25 (one earlier HEAD got an empty reply; GET-range 206)	yes	Zip holds ERICThesaurus2025.xml (9.3 MB, Nstein taxonomy XML), profiled: 11,929 <Term> (RecType Main 4,578 descriptors, Synonym 7,219 lead-in terms, Dead 132) with <Name>, <Attributes> (RecType; GroupCode e.g. '120 Individual Development and Characteristics' = descriptor group; ScopeNote; AddDate) and <Relationships type='BT'|'NT'|'RT'|'UF'|'U'> whose <Is> children are term NAMES, not ids - resolve by name ('U' = USE from a synonym). English only; a US education vocabulary. The copyright policy text is about indexed documents; the thesaurus statement above is the only permission given.
msc2020	MSC2020, Mathematics Subject Classification 2020	zbMATH Open (FIZ Karlsruhe) and Mathematical Reviews (American Mathematical Society)	zbMATH Open (FIZ Karlsruhe, Germany) and Mathematical Reviews (AMS, USA)	acat/thought	classification	1	tsv	https://msc2020.org/MSC_2020.csv	797211	CC BY-NC-SA 4.0 ('jointly published by the two organizations under a Creative Commons CC-BY-NC-SA license')	https://msc2020.org/	open	Static (MSC2020; file Last-Modified 2022-10-28)		https://msc2020.org/	HEAD 200 2026-09-25	no	Despite the .csv name the file is TAB-separated with double-quoted fields, header code/text/description, ISO-8859-1 encoded (not UTF-8), CRLF line ends; 6,603 rows. Hierarchy is implicit in the codes: 'NN-XX' (two-digit area) > 'NNAxx' (three-character) > 'NNA05' (five-character), plus hyphen classes like 'NN-01'; 'description' often repeats 'text' and carries cross-references in braces ('{For ..., see ...}') to parse into related links. TeX and PDF versions on the same page. 'no' because NC-SA excludes commercial reuse and forces share-alike.
acm-ccs-2012	ACM Computing Classification System (CCS) 2012	Association for Computing Machinery (ACM)	Association for Computing Machinery (professional society, New York, USA)	acat/technology;acat/thought	classification	1	skos-rdfxml	https://dl.acm.org/ccs		'freely available for educational and research purposes'; commercial use by permission of ACM (wording from search-engine extracts of the ACM CCS page; the page itself could not be read here)	https://www.acm.org/publications/class-2012	open	Static (2012 edition)		https://www.acm.org/publications/class-2012	403 2026-09-25 (Cloudflare challenge on dl.acm.org and www.acm.org, also for the web-fetch tool)	no	The SKOS (XML) file, plus Word and HTML versions, is linked from https://dl.acm.org/ccs and https://www.acm.org/publications/class-2012; both pages returned Cloudflare 403 challenges and the web archive was unreachable, so the direct file URL, size and contents could not be read or probed - resolve the link in a browser and re-probe before use. format=skos-rdfxml follows ACM's own description 'SKOS (xml)'. 'no' because use is limited to educational and research purposes.
